     4 |        8 |               2 |   147.28 |   108.975 |   -127.116 |    147.2 |   109.11 |  -64.3584 |  165.261 |  80.1734 |  -64.2754 |   165.35 |  80.0416 |   -127.032
     4 |        8 |               3 |  147.158 |   109.082 |   -63.3924 |   147.18 |   109.29 | -0.637685 |  165.292 |  80.3829 | -0.550616 |  165.265 |  80.1741 |   -63.3063
     4 |        8 |               4 |  147.204 |    109.31 |   0.335293 |  147.096 |  109.425 |   63.0911 |  165.174 |  80.4978 |   63.1742 |  165.283 |  80.3844 |   0.418376
     4 |        8 |               5 |  147.114 |   109.442 |    64.0521 |  146.982 |  109.545 |   126.811 |  165.011 |  80.5875 |   126.893 |  165.157 |  80.4897 |    64.1362
     4 |        8 |               6 |  147.049 |   109.589 |    127.771 |  146.871 |  109.655 |   190.526 |  164.927 |  80.7136 |   190.606 |  165.098 |  80.6424 |    127.851
     4 |        9 |               1 |  100.807 |   118.064 |   -191.031 |  100.795 |  117.873 |  -128.273 |  124.126 |   92.992 |  -128.342 |  124.139 |  93.1851 |     -191.1
     4 |        9 |               2 |  100.817 |   117.911 |   -127.311 |  100.854 |  117.785 |  -64.5533 |  124.161 |  92.8795 |  -64.6194 |  124.147 |   93.015 |   -127.373
     4 |        9 |               3 |  100.842 |   117.772 |   -63.5883 |  100.848 |  117.614 | -0.832525 |  124.175 |  92.7173 | -0.895618 |  124.181 |  92.8922 |   -63.6534
     4 |        9 |               4 |  100.895 |   117.657 |   0.134627 |  100.808 |  117.406 |   62.8911 |  124.129 |  92.5118 |    62.824 |  124.228 |  92.7744 |  0.0675801
     4 |        9 |               5 |  100.798 |   117.403 |    63.8531 |  100.725 |  117.172 |    126.61 |  124.049 |  92.2825 |   126.545 |        0 |        0 |          0
     4 |        9 |               6 |  100.734 |    117.18 |    127.585 |  100.491 |  116.787 |   190.338 |  123.795 |  91.8805 |   190.268 |  124.076 |  92.3065 |    127.517
     4 |       10 |               1 |  80.0219 |   147.207 |   -191.012 |    79.77 |  147.221 |  -128.258 |  107.927 |  127.967 |  -128.141 |  108.193 |  127.966 |   -190.894
     4 |       10 |               2 |  79.7869 |   147.254 |   -127.299 |  79.5827 |  147.335 |  -64.5417 |  107.698 |  128.026 |  -64.4245 |  107.927 |  127.978 |   -127.181
     4 |       10 |               3 |  79.5878 |   147.353 |   -63.5747 |  79.3474 |  147.384 | -0.819144 |  107.466 |  128.075 |  -0.70193 |   107.73 |  128.078 |   -63.4564
     4 |       10 |               4 |  79.3958 |    147.46 |   0.145015 |  79.0922 |  147.402 |   62.8983 |  107.221 |  128.109 |   63.0166 |  107.549 |  128.203 |    0.26234
     4 |       10 |               5 |  79.1155 |   147.441 |    63.8664 |  78.8007 |  147.363 |   126.623 |  106.887 |  128.015 |   126.737 |  107.212 |  128.101 |    63.9826
     4 |       10 |               6 |  78.8365 |   147.426 |    127.585 |  78.5206 |  147.343 |   190.339 |  106.631 |  128.024 |   190.455 |  106.951 |  128.108 |    127.701
     4 |       11 |               1 |  54.1909 |    170.34 |   -191.426 |  54.1323 |  170.408 |  -128.668 |  85.5919 |  157.223 |  -128.624 |  85.6519 |  157.171 |   -191.384
